Source;Target;Weight
2986;6087;0.15643778834207153
6087;2986;0.15643778834207153
2987;5142;0.1548123827357682
5142;2987;0.1548123827357682
2987;5448;0.15329048865267808
5448;2987;0.15329048865267808
2988;3446;0.19342640361727081
3446;2988;0.19342640361727081
2989;4438;0.19342640361727081
4438;2989;0.19342640361727081
2989;5219;0.15186115333086322
5219;2989;0.15186115333086322
2989;5981;0.1965616322328226
5981;2989;0.1965616322328226
2989;7705;0.3333333333333333
7705;2989;0.3333333333333333
2990;3791;0.1548123827357682
3791;2990;0.1548123827357682
2990;4785;0.1505149978319906
4785;2990;0.1505149978319906
2990;6050;0.1905514124267734
6050;2990;0.1905514124267734
2991;3416;0.25
3416;2991;0.25
2991;3649;0.16104477175644444
3649;2991;0.16104477175644444
2991;4849;0.19342640361727081
4849;2991;0.19342640361727081
2991;5674;0.18790182470910757
5674;2991;0.18790182470910757
2992;3012;0.18790182470910757
3012;2992;0.18790182470910757
2992;3033;0.23981246656813146
3033;2992;0.23981246656813146
2992;3157;0.17219543379409813
3157;2992;0.17219543379409813
2992;3520;0.25
3520;2992;0.25
2992;4048;0.22424382421757544
4048;2992;0.22424382421757544
2992;4889;0.1505149978319906
4889;2992;0.1505149978319906
2993;5746;0.21274605355336312
5746;2993;0.21274605355336312
2993;7352;0.3333333333333333
7352;2993;0.3333333333333333
2994;3702;0.17905223175104137
3702;2994;0.17905223175104137
2994;4574;0.1905514124267734
4574;2994;0.1905514124267734
2994;4706;0.16207652439312228
4706;2994;0.16207652439312228
2994;5499;0.16427204996205025
5499;2994;0.16427204996205025
2994;6870;0.16544255391905832
6870;2994;0.16544255391905832
2994;7440;0.27894294565112987
7440;2994;0.27894294565112987
2995;3746;0.1810425967800402
3746;2995;0.1810425967800402
2995;5036;0.1631512196835108
5036;2995;0.1631512196835108
2995;5591;0.15909880786929415
5591;2995;0.15909880786929415
2995;5623;0.15817959093978226
5623;2995;0.15817959093978226
2995;5865;0.16544255391905832
5865;2995;0.16544255391905832
2995;6420;0.15403922195426356
6420;2995;0.15403922195426356
2995;6581;0.20801459767650948
6581;2995;0.20801459767650948
2996;4161;0.1965616322328226
4161;2996;0.1965616322328226
2996;7163;0.15561139140249397
7163;2996;0.15561139140249397
2997;3240;0.17905223175104137
3240;2997;0.17905223175104137
2997;3288;0.1631512196835108
3288;2997;0.1631512196835108
2997;6792;0.17905223175104137
6792;2997;0.17905223175104137
2997;6976;0.2037950470905062
6976;2997;0.2037950470905062
2998;7735;0.25
7735;2998;0.25
2999;4168;0.25
4168;2999;0.25
2999;4661;0.17219543379409813
4661;2999;0.17219543379409813
2999;5022;0.17070727966372012
5022;2999;0.17070727966372012
2999;5437;0.16427204996205025
5437;2999;0.16427204996205025
2999;5645;0.16666666666666666
5645;2999;0.16666666666666666
2999;6009;0.16666666666666666
6009;2999;0.16666666666666666
2999;6437;0.22424382421757544
6437;2999;0.22424382421757544
2999;7198;0.16544255391905832
7198;2999;0.16544255391905832
3000;3066;0.3010299956639812
3066;3000;0.3010299956639812
3000;3916;0.2
3916;3000;0.2
3000;7955;0.38685280723454163
7955;3000;0.38685280723454163
3001;4451;0.20801459767650948
4451;3001;0.20801459767650948
3001;7253;1.0
7253;3001;1.0
3002;3950;0.15643778834207153
3950;3002;0.15643778834207153
3002;5312;0.22424382421757544
5312;3002;0.22424382421757544
3002;6284;0.27894294565112987
6284;3002;0.27894294565112987
3003;4990;0.15403922195426356
4990;3003;0.15403922195426356
3004;5151;0.17070727966372012
5151;3004;0.17070727966372012
3004;5885;0.20801459767650948
5885;3004;0.20801459767650948
3004;6690;0.16929380759878143
6690;3004;0.16929380759878143
3005;3504;0.16427204996205025
3504;3005;0.16427204996205025
3005;4511;0.15643778834207153
4511;3005;0.15643778834207153
3005;7233;0.2
7233;3005;0.2
3006;5172;0.15256487060115928
5172;3006;0.15256487060115928
3006;5586;0.2037950470905062
5586;3006;0.2037950470905062
3008;5001;0.18790182470910757
5001;3008;0.18790182470910757
3008;5338;0.16666666666666666
5338;3008;0.16666666666666666
3008;6856;0.20801459767650948
6856;3008;0.20801459767650948
3008;7060;0.18316925091363362
7060;3008;0.18316925091363362
3008;7099;0.38685280723454163
7099;3008;0.38685280723454163
3008;7556;0.1505149978319906
7556;3008;0.1505149978319906
3008;7897;0.1631512196835108
7897;3008;0.1631512196835108
3009;3825;0.1754250635819545
3825;3009;0.1754250635819545
3009;4525;0.15643778834207153
4525;3009;0.15643778834207153
3009;4530;0.1572932473495469
4530;3009;0.1572932473495469
3009;5048;0.16544255391905832
5048;3009;0.16544255391905832
3009;5081;0.3010299956639812
5081;3009;0.3010299956639812
3009;5348;0.16544255391905832
5348;3009;0.16544255391905832
3009;7328;0.15817959093978226
7328;3009;0.15817959093978226
3010;3747;0.16794877895704194
3747;3010;0.16794877895704194
3010;4963;0.3010299956639812
4963;3010;0.3010299956639812
3010;5660;0.22424382421757544
5660;3010;0.22424382421757544
3010;6492;0.16666666666666666
6492;3010;0.16666666666666666
3010;6807;0.15643778834207153
6807;3010;0.15643778834207153
3011;3097;0.1854490234153689
3097;3011;0.1854490234153689
3011;3224;0.38685280723454163
3224;3011;0.38685280723454163
3011;4243;0.16544255391905832
4243;3011;0.16544255391905832
3011;5404;0.2
5404;3011;0.2
3011;5533;0.26264953503719357
5533;3011;0.26264953503719357
3011;6649;0.16666666666666666
6649;3011;0.16666666666666666
3011;6771;0.18316925091363362
6771;3011;0.18316925091363362
3012;3560;0.20801459767650948
3560;3012;0.20801459767650948
3012;4916;0.16005307325482135
4916;3012;0.16005307325482135
3012;5119;0.1754250635819545
5119;3012;0.1754250635819545
3012;7040;0.15403922195426356
7040;3012;0.15403922195426356
3012;7663;0.17219543379409813
7663;3012;0.17219543379409813
3013;3079;0.15561139140249397
3079;3013;0.15561139140249397
3013;3185;0.1548123827357682
3185;3013;0.1548123827357682
3013;3802;0.1965616322328226
3802;3013;0.1965616322328226
3013;6843;0.15329048865267808
6843;3013;0.15329048865267808
3013;7417;0.21810429198553155
7417;3013;0.21810429198553155
3014;3158;0.17376534287144002
3158;3014;0.17376534287144002
3014;3884;0.23981246656813146
3884;3014;0.23981246656813146
3014;4673;0.15561139140249397
4673;3014;0.15561139140249397
3014;5019;0.17070727966372012
5019;3014;0.17070727966372012
3014;6299;0.1548123827357682
6299;3014;0.1548123827357682
3014;6635;0.17718382013555792
6635;3014;0.17718382013555792
3014;6685;0.15186115333086322
6685;3014;0.15186115333086322
3014;6686;0.1631512196835108
6686;3014;0.1631512196835108
3014;7443;0.5
7443;3014;0.5
3014;7982;0.27894294565112987
7982;3014;0.27894294565112987
3015;5800;0.16427204996205025
5800;3015;0.16427204996205025
3018;3543;0.19342640361727081
3543;3018;0.19342640361727081
3019;4290;0.16207652439312228
4290;3019;0.16207652439312228
3019;4545;0.1854490234153689
4545;3019;0.1854490234153689
3019;5399;0.15256487060115928
5399;3019;0.15256487060115928
3019;5866;0.15561139140249397
5866;3019;0.15561139140249397
3019;7517;0.17905223175104137
7517;3019;0.17905223175104137
3020;3710;0.1854490234153689
3710;3020;0.1854490234153689
3020;3719;0.21810429198553155
3719;3020;0.21810429198553155
3020;3773;0.17376534287144002
3773;3020;0.17376534287144002
3020;4472;0.1572932473495469
4472;3020;0.1572932473495469
3020;4926;0.16427204996205025
4926;3020;0.16427204996205025
3020;5030;0.1631512196835108
5030;3020;0.1631512196835108
3020;6881;0.15817959093978226
6881;3020;0.15817959093978226
3020;6910;0.1905514124267734
6910;3020;0.1905514124267734
3020;7300;0.17905223175104137
7300;3020;0.17905223175104137
3021;3876;0.16544255391905832
3876;3021;0.16544255391905832
3021;5509;0.1548123827357682
5509;3021;0.1548123827357682
3021;5944;0.16929380759878143
5944;3021;0.16929380759878143
3021;6858;0.15643778834207153
6858;3021;0.15643778834207153
3021;7660;0.17905223175104137
7660;3021;0.17905223175104137
3022;5890;1.0
5890;3022;1.0
3022;7041;0.15817959093978226
7041;3022;0.15817959093978226
3023;3062;0.1965616322328226
3062;3023;0.1965616322328226
3023;3088;0.23981246656813146
3088;3023;0.23981246656813146
3023;3322;0.15561139140249397
3322;3023;0.15561139140249397
3023;4950;0.15186115333086322
4950;3023;0.15186115333086322
3023;5131;0.22424382421757544
5131;3023;0.22424382421757544
3023;5253;0.21274605355336312
5253;3023;0.21274605355336312
3023;5548;0.17718382013555792
5548;3023;0.17718382013555792
3023;7679;0.1810425967800402
7679;3023;0.1810425967800402
3024;3661;0.1854490234153689
3661;3024;0.1854490234153689
3024;5737;0.15117821092177644
5737;3024;0.15117821092177644
3024;7334;0.16207652439312228
7334;3024;0.16207652439312228
3024;7927;0.15329048865267808
7927;3024;0.15329048865267808
3025;4153;0.3333333333333333
4153;3025;0.3333333333333333
3025;4769;0.2037950470905062
4769;3025;0.2037950470905062
3025;5257;0.16005307325482135
5257;3025;0.16005307325482135
3026;4353;0.16666666666666666
4353;3026;0.16666666666666666
3026;6623;0.2
6623;3026;0.2
3026;7444;0.19342640361727081
7444;3026;0.19342640361727081
3027;3167;0.27894294565112987
3167;3027;0.27894294565112987
3027;5157;0.22424382421757544
5157;3027;0.22424382421757544
3028;3030;0.26264953503719357
3030;3028;0.26264953503719357
3028;4672;0.1505149978319906
4672;3028;0.1505149978319906
3028;4824;0.1754250635819545
4824;3028;0.1754250635819545
3028;5125;0.16544255391905832
5125;3028;0.16544255391905832
3028;5688;0.15329048865267808
5688;3028;0.15329048865267808
3028;6619;0.16544255391905832
6619;3028;0.16544255391905832
3028;7019;0.17219543379409813
7019;3028;0.17219543379409813
3028;7936;0.2313782131597592
7936;3028;0.2313782131597592
3029;5013;0.16207652439312228
5013;3029;0.16207652439312228
3029;7455;0.17718382013555792
7455;3029;0.17718382013555792
3029;7525;0.15329048865267808
7525;3029;0.15329048865267808
3030;3415;0.15643778834207153
3415;3030;0.15643778834207153
3030;4287;0.38685280723454163
4287;3030;0.38685280723454163
3030;5322;0.15117821092177644
5322;3030;0.15117821092177644
3030;6093;0.3333333333333333
6093;3030;0.3333333333333333
3031;3592;0.20801459767650948
3592;3031;0.20801459767650948
3031;3801;0.15256487060115928
3801;3031;0.15256487060115928
3031;4991;0.16104477175644444
4991;3031;0.16104477175644444
3031;5366;0.27894294565112987
5366;3031;0.27894294565112987
3031;5381;0.38685280723454163
5381;3031;0.38685280723454163
3031;5439;0.17376534287144002
5439;3031;0.17376534287144002
3032;3099;0.1631512196835108
3099;3032;0.1631512196835108
3032;3474;0.1965616322328226
3474;3032;0.1965616322328226
3032;3743;0.16666666666666666
3743;3032;0.16666666666666666
3032;3745;0.17219543379409813
3745;3032;0.17219543379409813
3032;3766;0.15329048865267808
3766;3032;0.15329048865267808
3032;4754;0.1905514124267734
4754;3032;0.1905514124267734
3032;4997;0.16207652439312228
4997;3032;0.16207652439312228
3032;5203;0.18316925091363362
5203;3032;0.18316925091363362
3032;5720;0.18316925091363362
5720;3032;0.18316925091363362
3032;5937;0.18790182470910757
5937;3032;0.18790182470910757
3032;6128;0.16104477175644444
6128;3032;0.16104477175644444
3032;7599;0.18790182470910757
7599;3032;0.18790182470910757
3033;3799;0.15329048865267808
3799;3033;0.15329048865267808
3033;3812;0.2313782131597592
3812;3033;0.2313782131597592
3033;5130;0.1754250635819545
5130;3033;0.1754250635819545
3033;5458;0.22424382421757544
5458;3033;0.22424382421757544
3034;3748;0.1965616322328226
3748;3034;0.1965616322328226
3034;4266;0.1905514124267734
4266;3034;0.1905514124267734
3034;4873;0.1810425967800402
4873;3034;0.1810425967800402
3034;5252;0.3333333333333333
5252;3034;0.3333333333333333
3034;5392;0.16544255391905832
5392;3034;0.16544255391905832
3034;6221;0.18316925091363362
6221;3034;0.18316925091363362
3034;6234;0.2037950470905062
6234;3034;0.2037950470905062
3034;6563;0.22424382421757544
6563;3034;0.22424382421757544
3035;3872;0.1548123827357682
3872;3035;0.1548123827357682
3035;3962;0.2037950470905062
3962;3035;0.2037950470905062
3035;4405;0.15329048865267808
4405;3035;0.15329048865267808
3035;4852;0.17070727966372012
4852;3035;0.17070727966372012
3035;5884;0.15817959093978226
5884;3035;0.15817959093978226
3036;4731;1.0
4731;3036;1.0
3037;3424;0.2313782131597592
3424;3037;0.2313782131597592
3037;4635;0.1854490234153689
4635;3037;0.1854490234153689
3037;6405;0.15256487060115928
6405;3037;0.15256487060115928
3037;7199;0.16794877895704194
7199;3037;0.16794877895704194
3037;7266;0.2313782131597592
7266;3037;0.2313782131597592
3038;4949;0.1548123827357682
4949;3038;0.1548123827357682
3038;6228;0.1548123827357682
6228;3038;0.1548123827357682
3038;6635;0.15186115333086322
6635;3038;0.15186115333086322
3039;6996;0.15909880786929415
6996;3039;0.15909880786929415
3040;3386;0.15256487060115928
3386;3040;0.15256487060115928
3041;4860;1.0
4860;3041;1.0
3041;5069;0.17718382013555792
5069;3041;0.17718382013555792
3042;4257;0.15643778834207153
4257;3042;0.15643778834207153
3042;4450;0.23981246656813146
4450;3042;0.23981246656813146
3043;4443;0.16005307325482135
4443;3043;0.16005307325482135
3043;5345;0.16929380759878143
5345;3043;0.16929380759878143
3043;7826;0.19342640361727081
7826;3043;0.19342640361727081
3044;3900;0.15909880786929415
3900;3044;0.15909880786929415
3044;5702;0.1754250635819545
5702;3044;0.1754250635819545
3044;5932;0.2037950470905062
5932;3044;0.2037950470905062
3044;6364;0.26264953503719357
6364;3044;0.26264953503719357
3044;7332;0.18790182470910757
7332;3044;0.18790182470910757
3044;7366;0.15256487060115928
7366;3044;0.15256487060115928
3044;7382;0.5
7382;3044;0.5
3045;3732;0.21274605355336312
3732;3045;0.21274605355336312
3045;6085;0.16427204996205025
6085;3045;0.16427204996205025
3046;4161;0.1965616322328226
4161;3046;0.1965616322328226
3046;5162;0.15117821092177644
5162;3046;0.15117821092177644
3046;5879;0.1505149978319906
5879;3046;0.1505149978319906
3046;6750;0.2
6750;3046;0.2
3046;6824;0.18790182470910757
6824;3046;0.18790182470910757
3047;3169;0.15329048865267808
3169;3047;0.15329048865267808
3047;4200;0.16794877895704194
4200;3047;0.16794877895704194
3047;5747;0.1631512196835108
5747;3047;0.1631512196835108
3047;6473;0.16427204996205025
6473;3047;0.16427204996205025
3048;4405;0.16544255391905832
4405;3048;0.16544255391905832
3048;4417;0.1572932473495469
4417;3048;0.1572932473495469
3048;6124;1.0
6124;3048;1.0
3049;3071;0.5
3071;3049;0.5
3049;3114;0.17376534287144002
3114;3049;0.17376534287144002
3049;3306;0.17718382013555792
3306;3049;0.17718382013555792
3049;5037;0.15643778834207153
5037;3049;0.15643778834207153
3049;6207;0.1965616322328226
6207;3049;0.1965616322328226
3049;6941;0.15329048865267808
6941;3049;0.15329048865267808
3049;7439;0.15561139140249397
7439;3049;0.15561139140249397
3049;7875;0.18316925091363362
7875;3049;0.18316925091363362
3050;3507;0.26264953503719357
3507;3050;0.26264953503719357
3050;4603;0.18316925091363362
4603;3050;0.18316925091363362
3050;5591;0.1548123827357682
5591;3050;0.1548123827357682
3050;6344;0.15186115333086322
6344;3050;0.15186115333086322
3050;7337;0.17376534287144002
7337;3050;0.17376534287144002
3051;3492;0.17219543379409813
3492;3051;0.17219543379409813
3051;3827;0.1810425967800402
3827;3051;0.1810425967800402
3051;4906;0.17219543379409813
4906;3051;0.17219543379409813
3051;6302;0.16544255391905832
6302;3051;0.16544255391905832
3051;6544;0.16794877895704194
6544;3051;0.16794877895704194
3052;3390;0.16005307325482135
3390;3052;0.16005307325482135
3052;4228;0.1572932473495469
4228;3052;0.1572932473495469
3052;4535;0.2
4535;3052;0.2
3052;6156;0.1572932473495469
6156;3052;0.1572932473495469
3052;7942;0.3010299956639812
7942;3052;0.3010299956639812
3053;4732;0.2037950470905062
4732;3053;0.2037950470905062
3053;5221;0.21810429198553155
5221;3053;0.21810429198553155
3053;6580;0.16104477175644444
6580;3053;0.16104477175644444
3054;3514;0.15256487060115928
3514;3054;0.15256487060115928
3054;4249;0.2
4249;3054;0.2
3054;6220;0.1631512196835108
6220;3054;0.1631512196835108
3055;4536;0.16544255391905832
4536;3055;0.16544255391905832
3055;5074;0.15117821092177644
5074;3055;0.15117821092177644
3055;6143;0.3010299956639812
6143;3055;0.3010299956639812
3055;6498;0.27894294565112987
6498;3055;0.27894294565112987
3055;6588;0.1631512196835108
6588;3055;0.1631512196835108
3055;7569;0.1505149978319906
7569;3055;0.1505149978319906
3056;3980;0.1810425967800402
3980;3056;0.1810425967800402
3056;4056;0.3333333333333333
4056;3056;0.3333333333333333
3056;5008;0.20801459767650948
5008;3056;0.20801459767650948
3056;5794;0.23981246656813146
5794;3056;0.23981246656813146
3056;6813;0.25
6813;3056;0.25
3056;7274;0.27894294565112987
7274;3056;0.27894294565112987
3057;3331;0.15817959093978226
3331;3057;0.15817959093978226
3058;3755;0.1854490234153689
3755;3058;0.1854490234153689
3058;4392;0.16794877895704194
4392;3058;0.16794877895704194
3058;4468;0.21274605355336312
4468;3058;0.21274605355336312
3058;4879;0.21274605355336312
4879;3058;0.21274605355336312
3058;5742;0.1810425967800402
5742;3058;0.1810425967800402
3058;5792;0.16005307325482135
5792;3058;0.16005307325482135
3058;5815;0.20801459767650948
5815;3058;0.20801459767650948
3058;6422;0.2
6422;3058;0.2
3058;6445;0.1754250635819545
6445;3058;0.1754250635819545
3058;7103;0.1905514124267734
7103;3058;0.1905514124267734
3058;7671;0.3010299956639812
7671;3058;0.3010299956639812
3058;7923;0.15329048865267808
7923;3058;0.15329048865267808
3059;3515;0.27894294565112987
3515;3059;0.27894294565112987
3060;6177;0.1548123827357682
6177;3060;0.1548123827357682
3061;5128;0.21810429198553155
5128;3061;0.21810429198553155
3061;5762;0.1505149978319906
5762;3061;0.1505149978319906
3061;7011;0.20801459767650948
7011;3061;0.20801459767650948
3061;7269;0.17718382013555792
7269;3061;0.17718382013555792
3062;3772;0.1631512196835108
3772;3062;0.1631512196835108
3062;3798;0.26264953503719357
3798;3062;0.26264953503719357
3062;4474;0.15329048865267808
4474;3062;0.15329048865267808
3062;4996;0.1572932473495469
4996;3062;0.1572932473495469
3062;7344;0.20801459767650948
7344;3062;0.20801459767650948
3062;7488;0.1854490234153689
7488;3062;0.1854490234153689
3063;3356;0.1754250635819545
3356;3063;0.1754250635819545
3063;5401;0.16427204996205025
5401;3063;0.16427204996205025
3063;6728;0.15117821092177644
6728;3063;0.15117821092177644
3063;7654;0.15403922195426356
7654;3063;0.15403922195426356
3063;7906;0.18316925091363362
7906;3063;0.18316925091363362
3064;3338;0.15403922195426356
3338;3064;0.15403922195426356
3064;3373;0.16005307325482135
3373;3064;0.16005307325482135
3064;3429;0.1631512196835108
3429;3064;0.1631512196835108
3064;3531;0.18316925091363362
3531;3064;0.18316925091363362
3064;3742;0.26264953503719357
3742;3064;0.26264953503719357
3064;4291;0.27894294565112987
4291;3064;0.27894294565112987
3064;7449;0.1965616322328226
7449;3064;0.1965616322328226
3065;3321;0.1965616322328226
3321;3065;0.1965616322328226
3065;5294;0.1810425967800402
5294;3065;0.1810425967800402
3065;5757;0.3333333333333333
5757;3065;0.3333333333333333
3065;5960;0.3333333333333333
5960;3065;0.3333333333333333
3065;6337;0.3010299956639812
6337;3065;0.3010299956639812
3066;3422;0.23981246656813146
3422;3066;0.23981246656813146
3066;4501;0.15329048865267808
4501;3066;0.15329048865267808
3066;6380;0.1965616322328226
6380;3066;0.1965616322328226
3066;6596;0.26264953503719357
6596;3066;0.26264953503719357
3066;7393;0.1810425967800402
7393;3066;0.1810425967800402
3067;4239;0.22424382421757544
4239;3067;0.22424382421757544
3067;4418;0.17219543379409813
4418;3067;0.17219543379409813
3067;5256;0.17376534287144002
5256;3067;0.17376534287144002
3067;5654;0.25
5654;3067;0.25
3068;3702;0.16427204996205025
3702;3068;0.16427204996205025
3068;3808;0.1965616322328226
3808;3068;0.1965616322328226
3068;4086;0.1965616322328226
4086;3068;0.1965616322328226
3068;4935;0.17718382013555792
4935;3068;0.17718382013555792
3068;7401;0.16929380759878143
7401;3068;0.16929380759878143
3068;7507;0.2037950470905062
7507;3068;0.2037950470905062
3068;7529;0.16929380759878143
7529;3068;0.16929380759878143
3069;3623;0.16666666666666666
3623;3069;0.16666666666666666
3069;6639;0.38685280723454163
6639;3069;0.38685280723454163
3069;7677;0.21810429198553155
7677;3069;0.21810429198553155
3070;3121;0.23981246656813146
3121;3070;0.23981246656813146
3070;3828;0.21274605355336312
3828;3070;0.21274605355336312
3070;4383;0.16005307325482135
4383;3070;0.16005307325482135
3070;4946;0.19342640361727081
4946;3070;0.19342640361727081
3070;4991;0.1905514124267734
4991;3070;0.1905514124267734
3070;6202;0.15186115333086322
6202;3070;0.15186115333086322
3072;5707;0.17905223175104137
5707;3072;0.17905223175104137
3072;5931;0.27894294565112987
5931;3072;0.27894294565112987
3073;4381;0.1754250635819545
4381;3073;0.1754250635819545
3074;3280;0.27894294565112987
3280;3074;0.27894294565112987
3074;4047;0.17718382013555792
4047;3074;0.17718382013555792
3074;6252;0.18316925091363362
6252;3074;0.18316925091363362
3074;7091;0.23981246656813146
7091;3074;0.23981246656813146
3075;4039;0.3010299956639812
4039;3075;0.3010299956639812
3075;5989;0.15643778834207153
5989;3075;0.15643778834207153
3076;3564;0.17905223175104137
3564;3076;0.17905223175104137
3076;3951;0.15643778834207153
3951;3076;0.15643778834207153
3076;4735;0.1754250635819545
4735;3076;0.1754250635819545
3076;5368;0.16666666666666666
5368;3076;0.16666666666666666
3076;5803;0.16005307325482135
5803;3076;0.16005307325482135
3076;6190;0.1631512196835108
6190;3076;0.1631512196835108
3076;6983;0.15117821092177644
6983;3076;0.15117821092177644
3076;7246;0.15643778834207153
7246;3076;0.15643778834207153
3077;7924;0.15117821092177644
7924;3077;0.15117821092177644
3078;3141;0.15643778834207153
3141;3078;0.15643778834207153
3078;5172;0.16929380759878143
5172;3078;0.16929380759878143
3079;3187;0.15561139140249397
3187;3079;0.15561139140249397
3079;3394;0.27894294565112987
3394;3079;0.27894294565112987
3079;3976;0.16005307325482135
3976;3079;0.16005307325482135
3079;4159;0.2037950470905062
4159;3079;0.2037950470905062
3079;4246;0.17070727966372012
4246;3079;0.17070727966372012
3079;4931;0.27894294565112987
4931;3079;0.27894294565112987
3079;5025;0.2037950470905062
5025;3079;0.2037950470905062
3079;6607;0.17905223175104137
6607;3079;0.17905223175104137
3080;5318;0.16427204996205025
5318;3080;0.16427204996205025
3080;5455;0.16666666666666666
5455;3080;0.16666666666666666
3080;5590;0.16005307325482135
5590;3080;0.16005307325482135
3081;3095;0.21810429198553155
3095;3081;0.21810429198553155
3081;3262;0.17219543379409813
3262;3081;0.17219543379409813
3081;4384;0.21810429198553155
4384;3081;0.21810429198553155
3081;5354;0.17718382013555792
5354;3081;0.17718382013555792
3081;5366;0.15186115333086322
5366;3081;0.15186115333086322
3081;5951;0.16104477175644444
5951;3081;0.16104477175644444
3081;6502;0.3333333333333333
6502;3081;0.3333333333333333
3081;7583;0.23981246656813146
7583;3081;0.23981246656813146
3081;7796;0.1965616322328226
7796;3081;0.1965616322328226
3082;3270;0.19342640361727081
3270;3082;0.19342640361727081
3082;5261;0.16544255391905832
5261;3082;0.16544255391905832
3083;4219;0.16544255391905832
4219;3083;0.16544255391905832
3083;7625;0.17070727966372012
7625;3083;0.17070727966372012
3084;3503;0.3010299956639812
3503;3084;0.3010299956639812
3084;3932;0.17070727966372012
3932;3084;0.17070727966372012
3084;4034;0.16929380759878143
4034;3084;0.16929380759878143
3084;6653;0.25
6653;3084;0.25
3084;6675;0.15329048865267808
6675;3084;0.15329048865267808
3084;6692;0.15403922195426356
6692;3084;0.15403922195426356
3085;3359;0.1505149978319906
3359;3085;0.1505149978319906
3085;3967;0.1965616322328226
3967;3085;0.1965616322328226
3087;3613;0.16005307325482135
3613;3087;0.16005307325482135
3087;4739;0.18316925091363362
4739;3087;0.18316925091363362
3087;5738;0.5
5738;3087;0.5
3087;5820;0.15256487060115928
5820;3087;0.15256487060115928
3089;4417;1.0
4417;3089;1.0
3089;7580;0.3333333333333333
7580;3089;0.3333333333333333
3090;4309;0.38685280723454163
4309;3090;0.38685280723454163
3090;4926;0.15186115333086322
4926;3090;0.15186115333086322
3090;5588;0.15117821092177644
5588;3090;0.15117821092177644
3091;4529;0.1965616322328226
4529;3091;0.1965616322328226
3092;4308;0.1505149978319906
4308;3092;0.1505149978319906
3092;4670;0.15817959093978226
4670;3092;0.15817959093978226
3092;7196;0.1810425967800402
7196;3092;0.1810425967800402
3092;7309;0.16207652439312228
7309;3092;0.16207652439312228
3093;5282;0.16794877895704194
5282;3093;0.16794877895704194
3093;5661;0.16207652439312228
5661;3093;0.16207652439312228
3093;7612;0.15117821092177644
7612;3093;0.15117821092177644
3094;4494;0.27894294565112987
4494;3094;0.27894294565112987
3094;7817;0.15817959093978226
7817;3094;0.15817959093978226
3095;4437;0.1854490234153689
4437;3095;0.1854490234153689
3095;6608;0.16005307325482135
6608;3095;0.16005307325482135
3097;4278;0.15909880786929415
4278;3097;0.15909880786929415
3098;3487;0.16104477175644444
3487;3098;0.16104477175644444
3098;5481;0.3010299956639812
5481;3098;0.3010299956639812
3098;5624;0.16207652439312228
5624;3098;0.16207652439312228
3099;4489;0.5
4489;3099;0.5
3100;3127;0.16544255391905832
3127;3100;0.16544255391905832
3100;6594;0.18316925091363362
6594;3100;0.18316925091363362
3100;7163;0.16427204996205025
7163;3100;0.16427204996205025
3101;7458;0.16544255391905832
7458;3101;0.16544255391905832
3101;7775;0.15909880786929415
7775;3101;0.15909880786929415
3102;5044;0.3010299956639812
5044;3102;0.3010299956639812
3103;3645;0.16104477175644444
3645;3103;0.16104477175644444
3103;3704;0.26264953503719357
3704;3103;0.26264953503719357
3103;3863;0.16104477175644444
3863;3103;0.16104477175644444
3103;5161;0.15117821092177644
5161;3103;0.15117821092177644
3103;6815;0.38685280723454163
6815;3103;0.38685280723454163
3104;4033;0.15256487060115928
4033;3104;0.15256487060115928
3104;6082;0.1854490234153689
6082;3104;0.1854490234153689
3104;6506;0.1631512196835108
6506;3104;0.1631512196835108
3105;4062;0.17905223175104137
4062;3105;0.17905223175104137
3105;4136;0.2
4136;3105;0.2
3105;5096;0.16794877895704194
5096;3105;0.16794877895704194
3105;6267;0.17718382013555792
6267;3105;0.17718382013555792
3105;7555;0.16207652439312228
7555;3105;0.16207652439312228
3106;5063;0.17376534287144002
5063;3106;0.17376534287144002
3106;5483;0.21274605355336312
5483;3106;0.21274605355336312
3106;7878;0.16666666666666666
7878;3106;0.16666666666666666
3107;3870;0.15403922195426356
3870;3107;0.15403922195426356
3107;4300;0.22424382421757544
4300;3107;0.22424382421757544
3107;4804;0.16427204996205025
4804;3107;0.16427204996205025
3108;3888;0.1572932473495469
3888;3108;0.1572932473495469
3108;6235;0.17905223175104137
6235;3108;0.17905223175104137
3109;3802;0.16207652439312228
3802;3109;0.16207652439312228
3109;5253;0.16794877895704194
5253;3109;0.16794877895704194
3109;6128;0.15403922195426356
6128;3109;0.15403922195426356
3110;3495;0.18316925091363362
3495;3110;0.18316925091363362
3110;4009;0.3010299956639812
4009;3110;0.3010299956639812
3110;4811;0.1505149978319906
4811;3110;0.1505149978319906
3110;6476;0.16005307325482135
6476;3110;0.16005307325482135
3110;6862;0.1631512196835108
6862;3110;0.1631512196835108
3111;4216;0.16544255391905832
4216;3111;0.16544255391905832
3111;7654;0.17718382013555792
7654;3111;0.17718382013555792
3111;7831;0.1572932473495469
7831;3111;0.1572932473495469
3112;3544;0.15403922195426356
3544;3112;0.15403922195426356
3112;4119;0.5
4119;3112;0.5
3112;4743;0.15643778834207153
4743;3112;0.15643778834207153
3112;5324;0.16544255391905832
5324;3112;0.16544255391905832
3112;5693;0.2
5693;3112;0.2
3112;6960;0.15403922195426356
6960;3112;0.15403922195426356
